Complaint ID,Complaint Date,Mode,Product,Feature,Response Time,Rating
2220961,7/2/13,Website,Debit Card,Upgrade Card,12,5
1100854,7/1/13,Website,Debit Card,Point-of-Sale,14,5
934786,7/2/13,In Person,Debit Card,ATM Withdrawal,17,5
43854,7/1/13,Website,Debit Card,ATM Withdrawal,19,5
2149844,7/2/13,Website,Debit Card,Point-of-Sale,12,5
1324697,7/1/13,Call,Debit Card,Point-of-Sale,18,5
2391104,7/2/13,In Person,Debit Card,Point-of-Sale,19,5
1938391,7/1/13,Call,Debit Card,PIN Change,18,5
921236,7/2/13,In Person,Debit Card,Upgrade Card,12,5
210211,7/1/13,Call,Debit Card,ATM Withdrawal,16,5
1427443,7/2/13,Email,Debit Card,Upgrade Card,14,4
499679,7/1/13,Call,Debit Card,Upgrade Card,13,4
1940076,7/2/13,Website,Debit Card,Point-of-Sale,19,3
2256240,7/1/13,Website,Debit Card,ATM Withdrawal,16,4
2222664,7/2/13,Call,Debit Card,Point-of-Sale,14,5
366531,7/1/13,In Person,Debit Card,Upgrade Card,14,5
426849,7/2/13,Website,Debit Card,ATM Withdrawal,18,5
1625286,7/1/13,Email,Debit Card,ATM Withdrawal,16,5
2315239,7/2/13,In Person,Debit Card,ATM Withdrawal,19,4
617225,7/1/13,In Person,Debit Card,Point-of-Sale,16,5
144874,7/2/13,In Person,Debit Card,Point-of-Sale,19,5
240428,7/1/13,Website,Debit Card,ATM Withdrawal,20,5
453888,7/2/13,Email,Debit Card,Upgrade Card,16,5
2245664,7/1/13,Call,Debit Card,ATM Withdrawal,12,5
201485,7/2/13,In Person,Debit Card,PIN Change,17,5
1715998,7/1/13,In Person,Debit Card,ATM Withdrawal,20,5
1315420,7/2/13,Website,Debit Card,Point-of-Sale,14,5
1034019,7/1/13,Website,Debit Card,Point-of-Sale,16,5
2338653,7/2/13,In Person,Debit Card,ATM Withdrawal,15,5
2244110,7/1/13,Website,Debit Card,Point-of-Sale,14,5
2444720,7/2/13,Website,Debit Card,PIN Change,14,5
883141,7/1/13,Call,Debit Card,Point-of-Sale,18,5
2265598,7/2/13,Email,Debit Card,Point-of-Sale,15,1
1718458,7/1/13,Email,Debit Card,Point-of-Sale,16,5
1706136,7/2/13,Email,Debit Card,ATM Withdrawal,14,5
253663,7/1/13,In Person,Debit Card,Upgrade Card,18,5
680806,7/2/13,Website,Debit Card,ATM Withdrawal,16,5
2085512,7/1/13,Call,Debit Card,ATM Withdrawal,15,5
328041,7/2/13,Email,Debit Card,Point-of-Sale,14,5
63988,7/1/13,Website,Debit Card,Upgrade Card,19,5
65914,7/2/13,Email,Debit Card,ATM Withdrawal,17,5
1892541,7/1/13,Email,Debit Card,PIN Change,12,5
2354054,7/2/13,Call,Debit Card,Point-of-Sale,18,5
2284098,7/1/13,In Person,Debit Card,Point-of-Sale,15,5
1519598,7/2/13,Email,Debit Card,Point-of-Sale,16,5
846076,7/1/13,Call,Debit Card,Point-of-Sale,14,5
1336821,7/2/13,Website,Debit Card,Point-of-Sale,14,5
2434877,7/1/13,In Person,Debit Card,ATM Withdrawal,18,5
2222978,7/2/13,Website,Debit Card,Upgrade Card,19,5
2377152,7/1/13,In Person,Debit Card,ATM Withdrawal,17,5
316386,7/2/13,Call,Debit Card,Point-of-Sale,19,5
1637189,7/1/13,Call,Debit Card,Point-of-Sale,20,5
2303755,7/2/13,Call,Debit Card,ATM Withdrawal,12,5
1921330,7/1/13,Website,Debit Card,ATM Withdrawal,14,5
235535,7/2/13,Call,Debit Card,Point-of-Sale,16,5
2108572,7/1/13,Email,Debit Card,PIN Change,15,5
1586676,7/2/13,In Person,Debit Card,Upgrade Card,19,5
1799389,7/1/13,Website,Debit Card,ATM Withdrawal,14,5
106843,7/2/13,Website,Debit Card,Upgrade Card,16,5
1920483,7/1/13,Email,Debit Card,Point-of-Sale,15,5
2429361,7/2/13,In Person,Debit Card,ATM Withdrawal,14,4
1218750,7/1/13,Email,Debit Card,Point-of-Sale,19,4
1054496,7/2/13,Call,Debit Card,ATM Withdrawal,13,4
2059762,7/1/13,Call,Debit Card,Upgrade Card,19,4
62598,7/2/13,Website,Debit Card,ATM Withdrawal,14,4
2240059,7/1/13,Call,Debit Card,Point-of-Sale,12,3
565288,7/2/13,In Person,Debit Card,ATM Withdrawal,16,4
2367141,7/1/13,In Person,Debit Card,Point-of-Sale,15,3
233112,7/2/13,Email,Debit Card,ATM Withdrawal,14,2
2334285,7/1/13,Website,Debit Card,ATM Withdrawal,14,3
1465946,7/2/13,Email,Debit Card,Point-of-Sale,14,5
447621,7/1/13,Email,Debit Card,ATM Withdrawal,18,5
830697,7/2/13,Call,Debit Card,Upgrade Card,12,5
2219835,7/1/13,Call,Debit Card,ATM Withdrawal,14,5
1779810,7/2/13,Email,Debit Card,ATM Withdrawal,14,5
1958136,7/1/13,Call,Debit Card,ATM Withdrawal,12,5
2195620,7/2/13,Call,Debit Card,ATM Withdrawal,14,5
2173780,7/1/13,In Person,Debit Card,Upgrade Card,17,5
426026,7/2/13,Website,Debit Card,PIN Change,18,5
1680145,7/1/13,Email,Debit Card,Point-of-Sale,19,5
2441584,7/2/13,Website,Debit Card,ATM Withdrawal,20,5
1591086,7/1/13,Website,Debit Card,Point-of-Sale,12,4
2200369,7/2/13,Call,Debit Card,PIN Change,16,5
1597411,7/1/13,Call,Debit Card,ATM Withdrawal,12,5
2061092,7/2/13,Email,Debit Card,Point-of-Sale,15,5
468928,7/1/13,Website,Debit Card,ATM Withdrawal,19,5
197147,7/2/13,Email,Debit Card,PIN Change,15,5
174300,7/1/13,Email,Debit Card,PIN Change,12,5
437462,7/2/13,Website,Debit Card,Point-of-Sale,15,5
2217399,7/1/13,Website,Debit Card,Point-of-Sale,18,4
1139617,7/2/13,Email,Debit Card,Point-of-Sale,14,4
84178,7/1/13,Email,Debit Card,PIN Change,14,4
1481456,7/2/13,Email,Debit Card,ATM Withdrawal,14,5
2295074,7/1/13,Website,Debit Card,ATM Withdrawal,13,5
384081,7/2/13,In Person,Debit Card,Point-of-Sale,15,5
78793,7/1/13,Website,Debit Card,ATM Withdrawal,12,5
463962,7/2/13,Email,Debit Card,ATM Withdrawal,18,5
219031,7/1/13,In Person,Debit Card,ATM Withdrawal,14,5
1623947,7/2/13,Website,Debit Card,Point-of-Sale,14,5
1532461,7/1/13,In Person,Debit Card,PIN Change,16,5
347168,7/2/13,Website,Debit Card,ATM Withdrawal,14,5
2175233,7/1/13,In Person,Debit Card,ATM Withdrawal,19,5
767063,7/2/13,Email,Debit Card,Upgrade Card,16,5
1342742,7/1/13,Website,Debit Card,ATM Withdrawal,19,5
621443,7/2/13,Email,Debit Card,ATM Withdrawal,14,5
386269,7/1/13,Email,Debit Card,ATM Withdrawal,16,5
435302,7/2/13,Email,Debit Card,ATM Withdrawal,18,5
290877,7/1/13,Website,Debit Card,Upgrade Card,20,5
453695,7/2/13,Website,Debit Card,Point-of-Sale,14,5
468349,7/1/13,Website,Debit Card,Point-of-Sale,15,5
1176530,7/2/13,Email,Debit Card,ATM Withdrawal,14,5
1421254,7/1/13,Call,Debit Card,Point-of-Sale,15,5
2047089,7/2/13,Website,Debit Card,ATM Withdrawal,12,5
531662,7/1/13,In Person,Debit Card,Upgrade Card,16,5
972194,7/2/13,Email,Debit Card,Upgrade Card,15,1
147198,7/1/13,Call,Debit Card,Point-of-Sale,14,5
1075827,7/2/13,In Person,Debit Card,ATM Withdrawal,14,5
140059,7/1/13,In Person,Debit Card,ATM Withdrawal,14,5
1390483,7/2/13,Email,Debit Card,PIN Change,14,5
1783833,7/1/13,Call,Debit Card,Point-of-Sale,15,5
218328,7/2/13,Email,Debit Card,ATM Withdrawal,18,5
2321678,7/1/13,In Person,Debit Card,Upgrade Card,15,5
105197,7/2/13,Call,Debit Card,Upgrade Card,14,5
2246862,7/1/13,In Person,Debit Card,PIN Change,13,5
2435681,7/2/13,Email,Debit Card,Point-of-Sale,19,5
1839328,7/1/13,Website,Debit Card,Point-of-Sale,15,5
2425478,7/2/13,In Person,Debit Card,ATM Withdrawal,14,5
2024422,7/1/13,Call,Debit Card,ATM Withdrawal,16,5
1024492,7/2/13,Call,Debit Card,ATM Withdrawal,17,5
1498869,7/1/13,Email,Debit Card,ATM Withdrawal,12,5
2002222,7/2/13,Call,Debit Card,ATM Withdrawal,14,5
1722049,7/1/13,Website,Debit Card,ATM Withdrawal,15,5
853625,7/2/13,Call,Debit Card,ATM Withdrawal,18,5
1138600,7/1/13,Call,Debit Card,PIN Change,18,5
105989,7/2/13,Call,Debit Card,PIN Change,14,5
1182618,7/1/13,Website,Debit Card,Upgrade Card,18,5
192049,7/2/13,In Person,Debit Card,Point-of-Sale,19,5
1532266,7/1/13,Website,Debit Card,PIN Change,15,5
364081,7/2/13,Email,Debit Card,ATM Withdrawal,14,5
920764,7/1/13,Call,Debit Card,Point-of-Sale,12,5
2258706,7/2/13,Call,Debit Card,PIN Change,19,5
756124,7/1/13,Call,Debit Card,ATM Withdrawal,17,5
1962816,7/2/13,In Person,Debit Card,ATM Withdrawal,12,5
1482082,7/1/13,Website,Debit Card,ATM Withdrawal,16,5
1747337,7/2/13,Call,Debit Card,Point-of-Sale,15,5
1877262,7/1/13,Call,Debit Card,Upgrade Card,18,5
731792,7/2/13,Call,Debit Card,Upgrade Card,15,5
1130412,7/1/13,Email,Debit Card,Point-of-Sale,18,5
2114765,7/2/13,Email,Debit Card,Upgrade Card,12,5
1743609,7/1/13,Website,Debit Card,Upgrade Card,14,5
2361150,7/2/13,Website,Debit Card,Point-of-Sale,16,5
87069,7/1/13,Email,Debit Card,Upgrade Card,14,5
338663,7/2/13,In Person,Debit Card,Point-of-Sale,17,5
1666676,7/1/13,Website,Debit Card,ATM Withdrawal,16,5
144523,7/2/13,In Person,Debit Card,ATM Withdrawal,15,5
2412863,7/1/13,Website,Debit Card,ATM Withdrawal,13,4
1290512,7/2/13,In Person,Debit Card,ATM Withdrawal,19,4
1828023,7/1/13,In Person,Debit Card,Point-of-Sale,14,2
2347662,7/2/13,Call,Debit Card,PIN Change,14,3
722923,7/1/13,Email,Debit Card,Upgrade Card,16,5
113970,7/2/13,Website,Debit Card,Point-of-Sale,14,5
2042267,7/1/13,Website,Debit Card,ATM Withdrawal,16,5
2431329,7/2/13,Email,Debit Card,ATM Withdrawal,20,5
1605668,7/1/13,Email,Debit Card,ATM Withdrawal,14,5
2245753,7/2/13,Website,Debit Card,ATM Withdrawal,14,4
2315215,7/1/13,Website,Debit Card,Upgrade Card,18,5
2277568,7/2/13,In Person,Debit Card,ATM Withdrawal,16,5
2426563,7/1/13,In Person,Debit Card,ATM Withdrawal,15,5
2109302,7/2/13,In Person,Debit Card,Upgrade Card,19,5
2419937,7/1/13,Email,Debit Card,ATM Withdrawal,12,5
675603,7/2/13,Website,Debit Card,Point-of-Sale,14,5
397728,7/1/13,Email,Debit Card,ATM Withdrawal,16,5
2068002,7/2/13,Website,Debit Card,ATM Withdrawal,15,5
1172555,7/1/13,Call,Debit Card,PIN Change,14,5
1364011,7/2/13,Website,Debit Card,Upgrade Card,18,5
2370387,7/1/13,In Person,Debit Card,Upgrade Card,16,5
717541,7/2/13,Call,Debit Card,ATM Withdrawal,12,5
428742,7/1/13,Email,Debit Card,Upgrade Card,14,5
1510024,7/2/13,Email,Debit Card,Upgrade Card,12,5
1968561,7/1/13,In Person,Debit Card,ATM Withdrawal,18,5
1829106,7/2/13,In Person,Debit Card,Upgrade Card,16,5
95833,7/1/13,Website,Debit Card,PIN Change,14,5
538075,7/2/13,Website,Debit Card,Upgrade Card,14,5
2169476,7/1/13,Email,Debit Card,Point-of-Sale,20,5
130344,7/2/13,Call,Debit Card,ATM Withdrawal,15,5
1984046,7/1/13,Website,Debit Card,Point-of-Sale,19,5
1834425,7/2/13,Email,Debit Card,Point-of-Sale,15,5
2215462,7/1/13,Website,Debit Card,Upgrade Card,16,5
1914562,7/2/13,Email,Debit Card,Upgrade Card,14,5
30064,7/1/13,Email,Debit Card,ATM Withdrawal,15,5
2218014,7/2/13,In Person,Debit Card,ATM Withdrawal,14,5
605337,7/1/13,Call,Debit Card,ATM Withdrawal,19,5
343499,7/2/13,Website,Debit Card,ATM Withdrawal,14,5
1628383,7/1/13,In Person,Debit Card,ATM Withdrawal,14,5
489121,7/2/13,Call,Debit Card,PIN Change,14,5
1507783,7/1/13,Website,Debit Card,Upgrade Card,13,5
2081150,7/2/13,Website,Debit Card,ATM Withdrawal,19,5
988340,7/1/13,Website,Debit Card,Point-of-Sale,15,5
1187943,7/2/13,In Person,Debit Card,Point-of-Sale,16,3
1771598,7/1/13,Website,Debit Card,Point-of-Sale,12,4
1605604,7/2/13,Website,Debit Card,Point-of-Sale,19,3
97991,7/1/13,Email,Debit Card,Upgrade Card,16,2
2421476,7/2/13,In Person,Debit Card,Upgrade Card,20,3
1596563,7/1/13,Website,Debit Card,ATM Withdrawal,12,5
79147,7/2/13,Website,Debit Card,ATM Withdrawal,12,5
551348,7/1/13,Website,Debit Card,ATM Withdrawal,14,5
735877,7/2/13,Email,Debit Card,Point-of-Sale,20,5
194066,7/1/13,Call,Debit Card,ATM Withdrawal,14,5
936382,7/2/13,Website,Debit Card,PIN Change,14,5
2427862,7/1/13,Call,Debit Card,ATM Withdrawal,15,4
915077,7/2/13,Call,Debit Card,Upgrade Card,15,5
1382024,7/1/13,Email,Debit Card,ATM Withdrawal,14,5
200510,7/2/13,In Person,Debit Card,ATM Withdrawal,16,5
338329,7/1/13,In Person,Debit Card,ATM Withdrawal,15,5
1556397,7/2/13,Email,Debit Card,Point-of-Sale,14,4
2145445,7/1/13,Website,Debit Card,Point-of-Sale,16,5
697468,7/2/13,In Person,Debit Card,Point-of-Sale,19,5
1729287,7/1/13,Email,Debit Card,Point-of-Sale,14,5
32029,7/2/13,Call,Debit Card,PIN Change,16,5
714522,7/1/13,Website,Debit Card,ATM Withdrawal,18,5
750069,7/2/13,Email,Debit Card,Point-of-Sale,15,5
2444188,7/1/13,Email,Debit Card,ATM Withdrawal,14,5
1086573,7/2/13,Call,Debit Card,Upgrade Card,12,5
148593,7/1/13,In Person,Debit Card,Upgrade Card,16,5
1214180,7/2/13,Website,Debit Card,ATM Withdrawal,14,5
1715307,7/1/13,Website,Debit Card,Point-of-Sale,17,5
1256247,7/2/13,Website,Debit Card,Point-of-Sale,18,5
2289396,7/1/13,Email,Debit Card,Point-of-Sale,18,5
1920672,7/2/13,Email,Debit Card,ATM Withdrawal,18,5
2214783,7/1/13,Call,Debit Card,PIN Change,19,5
1448011,7/2/13,Call,Debit Card,ATM Withdrawal,16,5
134839,7/1/13,Call,Debit Card,Upgrade Card,15,5
2171712,7/2/13,Call,Debit Card,ATM Withdrawal,14,5
77390,7/1/13,Call,Debit Card,Upgrade Card,13,5
1090303,7/2/13,In Person,Debit Card,ATM Withdrawal,19,5
716664,7/1/13,In Person,Debit Card,ATM Withdrawal,15,5
1774549,7/2/13,In Person,Debit Card,Point-of-Sale,14,5
100447,7/1/13,Website,Debit Card,PIN Change,16,5
194776,7/2/13,Email,Debit Card,Upgrade Card,17,5
704570,7/1/13,Website,Debit Card,Upgrade Card,18,5
80305,7/2/13,Call,Debit Card,PIN Change,19,5
676115,7/1/13,Call,Debit Card,PIN Change,20,5
2306438,7/2/13,Website,Debit Card,ATM Withdrawal,12,5
409368,7/1/13,Call,Debit Card,Point-of-Sale,14,5
1026800,7/2/13,In Person,Debit Card,Upgrade Card,14,5
1181531,7/1/13,Website,Debit Card,ATM Withdrawal,16,5
342545,7/2/13,Website,Debit Card,PIN Change,15,5
405245,7/1/13,In Person,Debit Card,ATM Withdrawal,18,4
206524,7/2/13,Website,Debit Card,Upgrade Card,15,3
1348392,7/1/13,Website,Debit Card,Upgrade Card,14,3
1933031,7/2/13,Call,Debit Card,PIN Change,16,5
1490413,7/1/13,Website,Debit Card,PIN Change,18,5
444381,7/2/13,In Person,Debit Card,Point-of-Sale,12,5
1642591,7/1/13,In Person,Debit Card,ATM Withdrawal,14,5
2144790,7/2/13,In Person,Debit Card,Point-of-Sale,14,4
2319126,7/1/13,In Person,Debit Card,ATM Withdrawal,18,5
1318870,7/2/13,Call,Debit Card,ATM Withdrawal,16,5
1461317,7/1/13,Email,Debit Card,ATM Withdrawal,14,5
178712,7/2/13,In Person,Debit Card,ATM Withdrawal,19,5
773699,7/1/13,Email,Debit Card,ATM Withdrawal,15,5
1080554,7/2/13,Email,Debit Card,Upgrade Card,17,5
2081621,7/1/13,Website,Debit Card,ATM Withdrawal,19,5
85610,7/2/13,Email,Debit Card,Point-of-Sale,20,5
609881,7/1/13,Website,Debit Card,ATM Withdrawal,12,5
512758,7/2/13,Call,Debit Card,ATM Withdrawal,14,5
2021076,7/1/13,Email,Debit Card,ATM Withdrawal,14,5
17411,7/2/13,Website,Debit Card,ATM Withdrawal,16,5
161217,7/1/13,Website,Debit Card,PIN Change,15,5
2376493,7/2/13,Call,Debit Card,ATM Withdrawal,15,5
594868,7/1/13,Email,Debit Card,ATM Withdrawal,12,5
778507,7/2/13,Website,Debit Card,ATM Withdrawal,14,5
2128314,7/1/13,Website,Debit Card,ATM Withdrawal,18,5
1476471,7/2/13,Call,Debit Card,PIN Change,19,5
327150,7/1/13,In Person,Debit Card,ATM Withdrawal,15,5
90317,7/2/13,Email,Debit Card,Point-of-Sale,19,5
2102080,7/1/13,In Person,Debit Card,ATM Withdrawal,15,5
1510323,7/2/13,Call,Debit Card,Point-of-Sale,17,5
989527,7/1/13,Call,Debit Card,Point-of-Sale,12,5
1155691,7/2/13,In Person,Debit Card,Upgrade Card,14,5
2101713,7/1/13,In Person,Debit Card,Point-of-Sale,16,5
375666,7/2/13,In Person,Debit Card,Upgrade Card,15,5
1433169,7/1/13,Website,Debit Card,Point-of-Sale,18,5
2165169,7/2/13,Website,Debit Card,ATM Withdrawal,15,5
2092253,7/1/13,Website,Debit Card,PIN Change,18,5
2353443,7/2/13,Email,Debit Card,PIN Change,12,5
1316851,7/1/13,Call,Debit Card,Point-of-Sale,14,4
2246940,7/2/13,In Person,Debit Card,ATM Withdrawal,16,4
982072,7/1/13,Email,Debit Card,Point-of-Sale,14,3
1314352,7/2/13,Website,Debit Card,Upgrade Card,19,4
2290179,7/1/13,Website,Debit Card,ATM Withdrawal,17,5
1077188,7/2/13,Website,Debit Card,Point-of-Sale,14,5
802029,7/1/13,Email,Debit Card,Upgrade Card,16,5
2153201,7/2/13,Website,Debit Card,ATM Withdrawal,15,5
2000665,7/1/13,In Person,Debit Card,ATM Withdrawal,18,4
2169939,7/2/13,Website,Debit Card,PIN Change,16,5
1032441,7/1/13,Email,Debit Card,ATM Withdrawal,14,5
65715,7/2/13,Website,Debit Card,Point-of-Sale,13,5
1084987,7/1/13,Call,Debit Card,ATM Withdrawal,19,5
2130334,7/2/13,Website,Debit Card,Point-of-Sale,16,5
825807,7/1/13,Email,Debit Card,ATM Withdrawal,12,5
1989925,7/2/13,Call,Debit Card,Upgrade Card,14,5
813390,7/1/13,Website,Debit Card,ATM Withdrawal,14,5
2405073,7/2/13,Call,Debit Card,ATM Withdrawal,14,5
605953,7/1/13,In Person,Debit Card,ATM Withdrawal,16,5
2422593,7/2/13,Email,Debit Card,ATM Withdrawal,12,5
2066023,7/1/13,In Person,Debit Card,Point-of-Sale,14,5
2057686,7/2/13,Email,Debit Card,ATM Withdrawal,16,5
1012195,7/1/13,Website,Debit Card,Point-of-Sale,15,1
823379,7/2/13,In Person,Debit Card,ATM Withdrawal,20,5
500449,7/1/13,Email,Debit Card,Point-of-Sale,14,5
681509,7/2/13,Website,Debit Card,ATM Withdrawal,14,5
503119,7/1/13,In Person,Debit Card,ATM Withdrawal,14,5
1752317,7/2/13,Website,Debit Card,ATM Withdrawal,18,5
1198100,7/1/13,Website,Debit Card,PIN Change,16,5
1995589,7/2/13,Email,Debit Card,ATM Withdrawal,15,5
2172537,7/1/13,Call,Debit Card,PIN Change,14,5
143733,7/2/13,Email,Debit Card,ATM Withdrawal,13,5
2410249,7/1/13,In Person,Debit Card,Upgrade Card,19,5
722212,7/2/13,In Person,Debit Card,PIN Change,15,5
392195,7/1/13,Website,Debit Card,Point-of-Sale,14,5
313859,7/2/13,Call,Debit Card,Point-of-Sale,17,5
1151310,7/1/13,Website,Debit Card,Point-of-Sale,18,5
1180667,7/2/13,In Person,Debit Card,Upgrade Card,12,5
1169953,7/1/13,In Person,Debit Card,ATM Withdrawal,14,5
115769,7/2/13,Call,Debit Card,Point-of-Sale,16,5
2433022,7/1/13,Email,Debit Card,ATM Withdrawal,15,5
233530,7/2/13,Website,Debit Card,Point-of-Sale,14,5
2045872,7/1/13,Call,Debit Card,Upgrade Card,14,5
2067418,7/2/13,Website,Debit Card,Point-of-Sale,18,4
149977,7/1/13,Call,Debit Card,PIN Change,16,5
1450275,7/2/13,Call,Debit Card,ATM Withdrawal,17,5
546218,7/1/13,In Person,Debit Card,PIN Change,12,4
1511302,7/2/13,Website,Debit Card,PIN Change,14,5
1525707,7/1/13,Website,Debit Card,Point-of-Sale,12,5
1595839,7/2/13,Call,Debit Card,Upgrade Card,14,5
748322,7/1/13,In Person,Debit Card,Point-of-Sale,18,5
452389,7/2/13,Website,Debit Card,ATM Withdrawal,19,5
2356421,7/1/13,In Person,Debit Card,Point-of-Sale,14,5
1610205,7/2/13,In Person,Debit Card,ATM Withdrawal,16,5
1097510,7/1/13,Call,Debit Card,Point-of-Sale,17,5
2216500,7/2/13,Email,Debit Card,PIN Change,18,5
2412689,7/1/13,Website,Debit Card,ATM Withdrawal,19,5
2408415,7/2/13,Call,Debit Card,Point-of-Sale,20,5
471647,7/1/13,Call,Debit Card,ATM Withdrawal,12,5
2259499,7/2/13,Website,Debit Card,PIN Change,14,5
2152829,7/1/13,Email,Debit Card,PIN Change,16,5
1718599,7/2/13,In Person,Debit Card,Point-of-Sale,12,5
1323669,7/1/13,Call,Debit Card,Point-of-Sale,14,4
1439200,7/2/13,In Person,Debit Card,ATM Withdrawal,20,4
2209207,7/1/13,Call,Debit Card,Upgrade Card,14,4
127377,7/2/13,Call,Debit Card,ATM Withdrawal,15,4
77440,7/1/13,In Person,Debit Card,Point-of-Sale,15,4
864302,7/2/13,Website,Debit Card,ATM Withdrawal,12,4
362127,7/1/13,In Person,Debit Card,Point-of-Sale,18,4
314962,7/2/13,Email,Debit Card,PIN Change,19,4
2215977,7/1/13,Website,Debit Card,ATM Withdrawal,15,4
1338893,7/2/13,Email,Debit Card,ATM Withdrawal,18,4
1770828,7/1/13,Website,Debit Card,Upgrade Card,12,4
1336068,7/2/13,Website,Debit Card,Upgrade Card,16,4
704361,7/1/13,Email,Debit Card,Point-of-Sale,14,4
1568590,7/2/13,Website,Debit Card,Upgrade Card,14,4
640364,7/1/13,In Person,Debit Card,ATM Withdrawal,16,4
874060,7/2/13,Email,Debit Card,Upgrade Card,15,4
625901,7/1/13,Website,Debit Card,PIN Change,18,4
109736,7/2/13,In Person,Debit Card,Point-of-Sale,14,5
1658240,7/1/13,In Person,Debit Card,ATM Withdrawal,19,4
2232540,7/2/13,Email,Debit Card,ATM Withdrawal,14,4
2102040,7/1/13,Email,Debit Card,Point-of-Sale,14,5
1972904,7/2/13,Email,Debit Card,PIN Change,16,5
2235908,7/1/13,Website,Debit Card,ATM Withdrawal,14,4
1546589,7/2/13,Call,Debit Card,Point-of-Sale,13,5
2385327,7/1/13,In Person,Debit Card,ATM Withdrawal,19,4
1565092,7/2/13,Website,Debit Card,Point-of-Sale,15,5
1747976,7/1/13,Email,Debit Card,ATM Withdrawal,12,5
2092332,7/2/13,Email,Debit Card,ATM Withdrawal,18,5
80535,7/1/13,Website,Debit Card,PIN Change,16,5
2011947,7/2/13,Website,Debit Card,Point-of-Sale,17,5
1746078,7/1/13,In Person,Debit Card,ATM Withdrawal,12,5
2244312,7/2/13,Website,Debit Card,Upgrade Card,14,5
623094,7/1/13,In Person,Debit Card,Point-of-Sale,14,5
343498,7/2/13,In Person,Debit Card,ATM Withdrawal,18,5
795465,7/1/13,Email,Debit Card,PIN Change,16,5
1982338,7/2/13,Call,Debit Card,ATM Withdrawal,14,5
70946,7/1/13,Call,Debit Card,PIN Change,13,5
2346601,7/2/13,Call,Debit Card,ATM Withdrawal,19,5
97581,7/1/13,Website,Debit Card,ATM Withdrawal,16,5
1166382,7/2/13,Call,Debit Card,ATM Withdrawal,19,5
2016027,7/1/13,Website,Debit Card,ATM Withdrawal,20,5
30170,7/2/13,In Person,Debit Card,ATM Withdrawal,12,5
38432,7/1/13,In Person,Debit Card,Point-of-Sale,14,5
2421970,7/2/13,Email,Debit Card,ATM Withdrawal,16,5
2273550,7/1/13,Call,Debit Card,ATM Withdrawal,18,4
1191562,7/2/13,In Person,Debit Card,Point-of-Sale,12,5
900398,7/1/13,Email,Debit Card,Point-of-Sale,14,5
420090,7/2/13,Email,Debit Card,PIN Change,18,4
1647947,7/1/13,Call,Debit Card,ATM Withdrawal,17,5
2108569,7/2/13,Call,Debit Card,ATM Withdrawal,20,5
601758,7/1/13,In Person,Debit Card,Upgrade Card,12,5
2126795,7/2/13,Call,Debit Card,ATM Withdrawal,14,5
673816,7/1/13,Website,Debit Card,ATM Withdrawal,14,5
173941,7/2/13,Website,Debit Card,Upgrade Card,16,5
1725833,7/1/13,Website,Debit Card,Upgrade Card,19,5
93201,7/2/13,Website,Debit Card,Point-of-Sale,15,5
2195263,7/1/13,Website,Debit Card,Upgrade Card,15,5
40644,7/2/13,Email,Debit Card,Upgrade Card,14,5
164616,7/1/13,In Person,Debit Card,Point-of-Sale,16,5
707752,7/2/13,In Person,Debit Card,ATM Withdrawal,15,5
123472,7/1/13,Call,Debit Card,Point-of-Sale,12,5
2410364,7/2/13,Call,Debit Card,ATM Withdrawal,14,5
115024,7/1/13,Website,Debit Card,Point-of-Sale,16,5
1795276,7/2/13,Call,Debit Card,Point-of-Sale,14,5
2199091,7/1/13,Call,Debit Card,PIN Change,16,5
2400094,7/2/13,In Person,Debit Card,ATM Withdrawal,15,5
1721426,7/1/13,Call,Debit Card,ATM Withdrawal,18,5
541395,7/2/13,Email,Debit Card,ATM Withdrawal,19,5
685662,7/1/13,Email,Debit Card,ATM Withdrawal,14,5
763536,7/2/13,Call,Debit Card,ATM Withdrawal,16,4
1183201,7/1/13,Website,Debit Card,Point-of-Sale,14,4
2065664,7/2/13,Website,Debit Card,Upgrade Card,14,4
1559934,7/1/13,Email,Debit Card,Point-of-Sale,14,4
2199262,7/2/13,Email,Debit Card,ATM Withdrawal,18,4
2074679,7/1/13,Email,Debit Card,Point-of-Sale,15,4
155220,7/2/13,Website,Debit Card,Upgrade Card,14,4
2015997,7/1/13,Call,Debit Card,ATM Withdrawal,15,4
2049690,7/2/13,In Person,Debit Card,Point-of-Sale,12,4
2017100,7/1/13,In Person,Debit Card,Point-of-Sale,16,4
2098013,7/2/13,Email,Debit Card,ATM Withdrawal,14,5
2043984,7/1/13,In Person,Debit Card,Upgrade Card,17,5
149853,7/2/13,Email,Debit Card,Point-of-Sale,12,5
116766,7/1/13,Website,Debit Card,ATM Withdrawal,18,5
1785303,7/2/13,Email,Debit Card,ATM Withdrawal,19,5
933073,7/1/13,In Person,Debit Card,ATM Withdrawal,16,5
2255815,7/2/13,Email,Debit Card,Point-of-Sale,13,5
202513,7/1/13,Email,Debit Card,Point-of-Sale,19,5
1390969,7/2/13,Call,Debit Card,Point-of-Sale,12,5
1735005,7/1/13,Website,Debit Card,ATM Withdrawal,14,5
1354145,7/2/13,Call,Debit Card,PIN Change,16,5
1496376,7/1/13,Website,Debit Card,ATM Withdrawal,15,5
800069,7/2/13,In Person,Debit Card,Upgrade Card,15,5
839467,7/1/13,Call,Debit Card,Upgrade Card,14,5
